"kelime","anlam"
"alâ külli hal","ister istemez, her durumda"
"etvar","tavırlar, hal ve hareketler"
"ahvâl","haller, davranışlar"
"tasannuat","yapmacık hareketler"
"tekellüfat","zoraki davranışlar"
"âdi","basit, sıradan"
"İbn-i Sina","İslâm Meşşâî felsefe ekolünün Fârâbî'den sonra gelen en büyük filozofu ve ortaçağ tıbbının en önemli ismi; bk. İbni Sina"
"dâhi","son derece zeki; dehâ ve hikmet sahibi"
"maskara","gülünç"
"hâşâ","asla, kesinlikle öyle değil"
"hâşâ","asla, kesinlikle öyle değil"
"beşer kelâmı","insan sözü"
"farz","varsaymak"
"tekellüfsüz","zahmetsiz"
"hak","doğru"
"rasat ehli","gözlemci, gözetleyen"
"suret","şekil, görüntü"
"tasannu","yapmacık hareket, zorla birşeyi daha iyi göstermeye çalışma"
"temâşâ ehli","gözlemci, gözetleyen"
"âmi","basit, sıradan"
"nefer","asker, er"
"namdar","şan ve şöhret sahibi"
"âli","yüce, yüksek"
"müşir","mareşal"
"ihsas","hissettirme"
"müfteri","iftiracı"
"itikadsız","inançsız"
"müddet-i ömr","ömür süresi"
"sadık","doğru, dürüst"
"emin","güvenilir"
"mutekid","inanmış, dindar"
"keyfiyet","özellik, nitelik"
"müdakkik","dikkatli, inceden inceye araştıran"
"nazar","bakış, dikkat"
"dâhi","son derece zeki; dehâ ve hikmet sahibi"
"nazar","bakış, dikkat"
"tasannu","yapmacık hareket, zorla birşeyi daha iyi göstermeye çalışma"
"muhal","olması imkansız şey"
"zîakıl","akıl sahibi"
"farz","varsaymak"
"bedihî","ap açık"
"muhal","olması imkansız şey"
"vaki","olmuş"
"farz","varsaymak"
"hezeyan","saçmalama"
"kelâm-ı beşer","insan sözü"
"farz","varsaymak"
"âlem-i İslâm","İslâm dünyası"
"bilmüşahede","gözle görüldüğü gibi"
"envâr-ı hakaik","hakikat nurları"
"neşr","yaymak"
"yıldız-ı hakikat","hakikat yıldızı"
"şems-i kemâlât","kemâlât güneşi, her türlü mükemmelliğin kaynağı"
"telâkki","kabul etmek"
"Kitab-ı Mübîn","herşeyi açıkça beyan eden kitap, Kur'ân-ı Kerim"
"hâşâ","asla, kesinlikle öyle değil"
"mahiyet","özellik, nitelik, esas"
"tasannu","yapmacık hareket, zorla birşeyi daha iyi göstermeye çalışma"
"beşer","insan"
"hurafat","batıl inanışlar; mânâsız sözler"
"âli","yüce, yüksek"
"menba-ı hakaik","hakikatlerin kaynağı"
"muhal","olması imkansız şey"
"şeytanet","şeytanlık"
"mânen","mânevî olarak"
"Salisen","üçüncü olarak"
"beşer kelâmı","insan sözü"
"farz","varsaymak"
"âsâr","eserler"
"tesirât","tesirler, etkiler"
"netâic","neticeler, sonuçlar"
"âlem-i insaniyet","insanlık âlemi"
"bilmüşahede","gözle görüldüğü gibi"
"hayatfeşan","hayat saçan"
"hakikatli","gerçek, doğru"
"saadetresan","mutluluğa ulaştıran"
"cemiyetli","geniş kapsamlı"
"mucizbeyan","açıklama ve anlatış tarzı mu'cize olan"
"âli","yüce, yüksek"
"Furkan","doğru ile yanlışı birbirinden ayıran Kur'ân"
"hâşâ","asla, kesinlikle öyle değil"
"muavenetsiz","yardımsız"
"tasniât","uydurmalar"
"temâşâ","hayranlıkla seyreden"
"ulvî","yüksek"
"dehâ","olağanüstü zeka ve akıl sahibi kimse"
"cihet","yön, taraf"
"tasannu","yapmacık hareket, zorla birşeyi daha iyi göstermeye çalışma"
"ihlâs","içtenlik, samimiyet; ibadet ve davranışlarda sadece Allah'ın rızasını gözetme"
"muhal","olması imkansız şey"
"ahvâl","haller, davranışlar"
"akvâl","sözler"
"harekât","hareketler"
"emniyet","güven"
"ihlâs","içtenlik, samimiyet; ibadet ve davranışlarda sadece Allah'ın rızasını gözetme"
"istikamet","doğruluk"
"sıddıkîn","daima doğruluk üzere ve Allah'a ve peygambere sadakatte en ileride olanlar"
"âli","yüce"
"haslet","huy, özellik, karakter"
"telâkki edilen","kabul edilen"
"emniyet","güven"
"ihlâs","içtenlik, samimiyet; ibadet ve davranışlarda sadece Allah'ın rızasını gözetme"
"itikadsız","inançsız"
"farz","varsaymak"
"muzaaf","katmerli, kat kat"
"muhal","olması imkansız şey"
"vaki","olmuş"
"hezeyan-ı küfrî","küfür, inançsızlık saçmalığı"
"farz-ı muhal","olmayacak birşeyi olacakmış gibi düşünme, varsayım"
"kelâmullah","Allah'ın kelâmı"
"Arş","Allah'ın büyüklüğünün ve yüceliğinin tecelli ettiği yer"
"sukut","düşmek, alçalmak"
"Mecma-ı hakaik","hakikatlerin toplandığı yer"
"menba-ı hurafat","hurafelerin kaynağı"
"ferman","buyruk"
"hâşâ, sümme hâşâ","asla ve asla, kesinlikle öyle değil"
"Resulullah","Allah'ın Resulü"
"âlâ-yı illiyyîn","yücelerin en yücesi"
"esfel-i sâfilîn","aşağıların en aşağısı"
"sukut","düşmek, alçalmak"
"menba-ı kemâlât","mükemmelliklerin kaynağı"
"maden-i desâis","hile ve aldatmaların kaynağı"
"ednâ","en aşağı"
"evsâf","vasıflar, özellikler, nitelikler"
"vaki","olmuş"
"müşahede","gözlemlemek"
"muhal","olması imkansız şey"
"muhal","olması imkansız şey"
"Fıtraten","yaratılıştan"
"divane","akılsız, deli"
"Rabian","dördüncü olarak"
"kelâm-ı beşer","insan sözü"
"farz","varsaymak"
"nev'-i benî Âdem","Âdemoğulları, insanlık türü"
"muhteşem","ihtişamlı, görkemli"
"ümmet-i Muhammediye","Hz. Muhammed'e inanıp onun yolundan giden Müslümanlar"
"mukaddes","her türlü noksandan ve eksiklikten yüce, kutsal"
"bilmüşahede","gözle görüldüğü gibi"
"düstur","prensip, kural"
"nâfiz","etkili, hükmü geçen"
"cihan","dünya"
"feth","açmak"
"intizam","düzen"
"inzibat","güvenlik ve düzen, asayiş"
"teçhiz","donatmak"
"umum","bütün"
"efrad","fertler, bireyler"
"derecât","dereceler"
"talim","öğretme"
"teshir","boyun eğdirme"
"tathir","temiz tutma, temizleme"
"âzâ","organlar"
"cevârih","organlar"
"istimal","kullanma"
"istihdam","çalıştırma, kullanma"
"hâşâ","asla, kesinlikle öyle değil"
"hâşâ","asla, kesinlikle öyle değil"
"farz","varsaymak"
"muhal","olması imkansız şey"
"müddet-i hayat","hayat süresi"
"harekât","hareketler"
"Hak","varlığı doğru ve gerçek olan, herşeyi hakkıyla yaratan ve her hakkın sahibi olan Allah"
"benî Âdem","insanoğlu, insanlık"
"ef'âl","fiiler, işler"
"hakikat","gerçek, doğru"
"düstur","prensip, kural"
"beşer","insan"
"talim","öğretmek"
"hâlis","saf, katıksız, samimi"
"makul","akla uygun"
"akvâl","sözler"
"istikamet","doğruluk"
"saadet","mutluluk"
"tesis","kurmak"
"tarihçe-i hayat","kısa hayat hikâyesi"
"şehadet","şahitlik, tanıklık"
"havf","korkmak"
"ziyade","çok, fazla"
"nev-i beşer","insanlık, insan türü"
"küre-i arz","yerküre, dünya"
"kemâl-i haşmet","ihtişam ve heybetin mükemmelliği"
"velvele","gürültü"
"şöhretşiar","şöhretli"
"şuûnât","işler, fiiller ve özellikler"
"nev-i beşer","insanlık, insan türü"
"kâinat","evren, yaratılmış herşey"
"elhak","doğru, gerçek"
"medar-ı fahr","övünç kaynağı"
"hâşâ","asla öyle değil"
"hâşâ","asla öyle değil"
"haysiyet","itibar, şeref"
"farz","varsaymak"
"muhal","imkansız, olmayacak şey"
"irtikâp","yapmak, işlemek"
"farz-ı muhal","varsayım"
"kelâmullah","Allah'ın kelâmı"
"Arş","Allah'ın büyüklüğünün ve yüceliğinin tecelli ettiği yer"
"katmer","kat kat"
"Ekser","pekçok"
"âkıl","akıllı olan"
"inkâr","inanmama, yok sayma"
"Evvelâ","ilk olarak"
"Saniyen","ikinci olarak"
"tebeî","dolaylı"
"sathî","yüzeysel"
"nazar","bakış, göz"
"muhal","imkansız, olmayacak şey"
"mümkün","olabilir"
"hilâl","yay şeklinde görülen yeni ay"
"semâ","gök"
"muhal","imkansız, olmayacak şey"
"hilâl","yay şeklinde görülen yeni ay"
"tebeî","dolaylı"
"muhal","imkansız, olmayacak şey"
"mümkün","olabilir"
"telâkki","kabul etme"
"Salisen","üçüncü olarak"
"inkâr","inanmama, yok sayma"
"Adem-i kabul","kabul etmeme"
"lâkaytlık","ilgisizlik, duyarsızlık"
"câhilâne","cahilce"
"suret","şekil, biçim"
"muhal","imkansız, olmayacak şey"
"inkâr","inanmama, yok sayma"
"adem-i kabul","kabul etmeme"
"kabul-ü adem","yokluğunu kabul etme, inkâr"
"hüküm","yargı, kesin bir karara varma"
"inkâr","inanmama, yok sayma"
"bâtıl","gerçek dışı, sahte, yalan"
"hak","doğru, gerçek"
"muhal","imkansız, olmayacak şey"
"mümkün","olabilir"
"gaflet","umursamazlık, âhiretten ve Allah'ın emir ve yasaklarından habersiz davranma"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"safsata","yalan yanlış, uydurma"
"muğâlata","karşısındakini yanıltma, yanlışa sevketme"
"mükâbere","büyüklük taslayarak doğruyu kabul etmeme"
"iğfal","gaflete düşürerek kandırma, aldatma"
"desise","hile, aldatma"
"muhâlât","imkansız, olmayacak şeyler"
"intaç","sonuç vermek"
"inkâr","inanmama, yok sayma"
"küfr","inkâr, inançsızlık"
"bedbaht","talihsiz"
"Rabian","dördüncü olarak"
"kelâm-ı beşer","insan sözü"
"farz","varsaymak"
"âlem-i insaniyet","insanlık âlemi"
"semâ","gök"
"asfiya","Hz. Peygamberin çizgisinde yaşayan ilim ve takvâ sahibi büyük zatlar"
"sıddıkîn","daima doğruluk üzere ve Allah'a ve peygambere sadakatte en ileride olanlar"
"aktab","kutuplar, büyük velilerden zamanının en büyük mürşidi olan kimseler"
"bilmüşahede","görüldüğü gibi"
"bilbedâhe","ap açık bir şekilde"
"mütemadiyen","sürekli olarak"
"hak","doğru, gerçek"
"hakkaniyet","hak oluş, doğruluk"
"sıdk","doğruluk"
"sadakat","bağlılık"
"emn ve emanet","güven ve güvenilirlik"
"umum","bütün"
"tabakat-ı ehl-i kemâl","olgunluk ve fazilet sahibi insanların tabakaları"
"talim","öğretmek"
"erkân-ı imaniye","imanın esasları, şartları"
"hakaik","gerçek mahiyetler, asıl ve esaslar"
"erkân-ı İslâmiye","İslâmın esasları, şartları"
"desâtir","düsturlar, prensipler, kurallar"
"cihan","dünya"
"saadet","mutluluk"
"temin","sağlama"
"şehadet","şahitlik"
"bizzarure","zorunlu olarak"
"hak","doğru, gerçek"
"hâlis","katıksız, saf, samimi"
"sâfi","temiz, arınmış"
"hakikat","gerçek, doğru"
"evsâf","vasıflar, özellikler"
"tesirât","tesirler"
"envâr","nurlar"
"muttasıf","vasıflanmış"
"tasavvur","düşünme, hayal etme"
"hâşâ","asla öyle değil"
"hâşâ","asla öyle değil"
"tasniat","uydurma şeyler"
"mecmua","topluluk"
"nazarıyla","gözüyle, bakışıyla"
"sofestaî","Yaratıcıyı kabul etmemek için herşeyi, hatta kendisini dahi inkâr eden"
"şenî","kötü, çirkin, alçakça"
"hezeyan-ı küfrî","küfür saçmalaması"
"izhar","ortaya çıkarmak"
"şeriat-ı İslâmiye","İslâm şeriatı; Allah tarafından bildirilen emir ve yasaklara dayanan hükümlerin hepsi, İslâm"
"şehadet","şahitlik"
"müddet-i hayat","hayat süresi"
"bil'ittifak","ittifakla, hep birlikte"
"fevkalâde","olağanüstü"
"takvâ","Allah'tan korkup emir ve yasaklarına titizlikle uyma"
"hâlis","katıksız, saf, samimi"
"sâfi","temiz, arınmış"
"ubûdiyet","kulluk"
"delâlet","delil olma, işaret etme"
"bil'ittifak","ittifakla, fikir birliğiyle"
"ahlâk-ı hasene","güzel ahlâk"
"iktiza","gerektirme"
"ehl-i hakikat","doğru ve hak yolda olanlar"
"sahib-i kemâlât","olgunluk ve fazilet sahibi kimseler"
"tasdik","doğrulama, onaylama"
"mutekid","inanmış, dindar"
"metin","sağlam"
"emin","güvenilir"
"sadık","doğru"
"hâşâ","asla öyle değil"
"hâşâ","asla öyle değil"
"hâşâ","asla öyle değil"
"itikadsız","inançsız"
"farz","varsaymak"
"muhâlât","olması imkansız şeyler"
"menfur","nefret edilen"
"suret","şekil, biçim"
"dalâlet","hak yoldan sapkınlık, inançsızlık"
"zulümlü","karanlık"
"zulmet","karanlık"
"irtikâp","yapmak, işlemek"
"Elhasıl","özetle, sonuç olarak"
"âmi","cahil, tahsil görmemiş"
"i'câz-ı Kur'ân","Kur'ân'ın mu'cizeliği"
"fehm","anlayış, kavrayış"
"mevcut","var olan"
"umum","genel, bütün"
"umum","genel, bütün"
"fevkinde","üstünde"
"Umum","genel, bütün"
"muhal","olması imkansız şey"
"umum","genel, bütün"
"fevkinde","üstünde"
"mucize","bir benzerini yapma konusunda başkalarını âciz bırakan olağanüstü şey"
"ilm-i usul","bir işin nasıl yapılacağını gösteren ilim, metodoloji"
"fenn-i mantık","mantık ilmi"
"sebr ve taksim","mantıkta bir ispatlama usulü"
"kat'î","kesin"
"hüccet","delil"
"şakirt","talebe, öğrenci"
"Arş-ı Âzam","Cenab-ı Allah'ın sınırsız egemenliğinin ve büyüklüğünün tecelli ettiği yer"
"İsm-i Âzam","Cenab-ı Hakkın binbir isminden en büyük ve mânâca diğer isimleri kuşatmış olanı"
"kelâmullah","Allah kelâmı"
"hâşâ, sümme hâşâ","asla ve asla, kesinlikle öyle değil"
"hâşâ","asla öyle değil"
"itikadsız","inançsız"
"beşer","insan"
"sabık","geçen, önceki"
"hüccet","delil"
"bizzarure","kaçınılmaz şekilde"
"bilâşüphe","kuşkusuz"
"Hâlık-ı Kâinat","evreni ve içindeki herşeyi yaratan Allah"
"kelâm","söz, konuşma"
"muhal","olması imkansız şey"
"kat'î","kesin"
"suret","şekil, biçim"
"aleyhissalâtü vesselâm","Allah'ın salât ve selâmı onun üzerine olsun"
"Resulullah","Allah'ın elçisi"
"resul","peygamber, elçi"
"ekmel","en mükemmel"
"mahlûkat","yaratılmışlar"
"efdal","en faziletli, en üstün"
"hâşâ","asla öyle değil"
"hâşâ","asla öyle değil"
"itikadsız","inançsız"
"esfel-i sâfilîn","aşağıların en aşağısı"
"sukut","düşmek, alçalmak"
"farz","varsaymak"
"İblis","Şeytan"
"feylesof","filozof, felsefeci"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen kimse"
"feylesof","filozof, felsefeci"
"müfsit","bozguncu"
"münafık","iki yüzlü, inanmadığı halde inanmış görünen kimse"
"Muhammed-i Arabî","Arapların içinden çıkan peygamberimiz Muhammed (a.s.m.)"
"münhasır","ayrılmış"
"muhal","olması imkansız şey"
"kat'î","kesin"
"hüccet","delil"
"bizzarure","zorunlu olarak"
"hizbüşşeytan","şeytanın taraftarları"
"rağmına","zıddına, aksine"
"Muhammed-i Arabî","Arapların içinden çıkan peygamberimiz Muhammed (a.s.m.)"
"Resulullah","Allah'ın resulü, elçisi"
"resul","peygamber, elçi"
"ekmel","en mükemmel"
"mahlûkat","yaratılmışlar"
"efdal","en faziletli, en üstün"
"fesahat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"vuzuh","açıklık"
"Sekerat","ölüm sarhoşluğu, can çekişme hali"
"kıyamet","dünyanın sonu, varlığın bozulup dağılması"
"Nefh-i sur","Hz. İsrafil'in sur'a üflemesi, kıyametin kopması"
"muhasebe","hesaba çekilme"
"hitâm","son"
"intikal","geçme, yer değiştirme"
"idhal","anmak, belirtmek"
"zikr","girme"
"acip","şaşırtıcı, hayret verici"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"ekser","pekçok"
"münasebet","ilgi, bağlantı"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"fesahat","dilin doğru, düzgün, açık ve akıcı şekilde kullanılması"
"Kur'ân-ı Mu'cizü'l-Beyân","açıklamalarıyla benzerini yapmakta akılları âciz bırakan Kur'ân"
"esas-ı i'câz","mu'cizeliğin esası"
"belâğat","maksada ve hale uygun güzel söz söyleme"
"îcâz","vecizlik, az sözle çok mânâlar ifade etme"
"Îcaz","vecizlik, az sözle çok mânâlar ifade etme"
"i'câz-ı Kur'ân","Kur'ân'ın mu'cizeliği"
"metin","sağlam"
"Kur'ân-ı Hakîm","her âyet ve sûresinde sayısız hikmet ve faydalar bulunan Kur'ân"
"mucizâne","mu'cizeli bir şekilde"
"îcaz","vecizlik, az sözle çok mânâlar ifade etme"
"ehl-i tetkik","dikkatle ve titizlikle araştıran kimseler"
"Tufan","Nuh Tufanı, büyük su baskını"
"hadise-i azîme","büyük olay"
"netâic","neticeler, sonuçlar"
"îcazkârâne","vecizeli bir şekilde, az sözle çok mânâlar ifade ederek"
"mucizâne","mu'cizeli bir şekilde"
"beyan","açıklama"
"ehl-i belâğat","edebiyatçılar, söz ve ifade uzmanları"
"belâğat","maksada ve hale uygun güzel söz söyleme"
"kavm-i Semud","Hz. Salih'in peygamber olarak gönderildiği fakat azgınlıklarından dolayı Allah'ın yok ettiği kavim; bk. Salih (a.s.)"
"acip","hayret verici, şaşırtıcı"
"hâdisât","hadiseler, olaylar"
"netâic","neticeler, sonuçlar"
"sû-i akıbet","kötü son"
"îcaz","vecizlik, az sözle çok mânâlar ifade etme"
"i'câz","mu'cize oluş"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"vuzuh","açıklık"
"fehm","anlayış, kavrayış"
"ihlâl","bozmak, karıştırmak"
"beyan","açıklama"
"matvî","dürülmüş, sıkıştırılmış"
"mezkûr","anılan, sözü geçen"
"fehm","anlayış, kavrayış"
"ihlâl","bozmak, karıştırmak"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"Hazret-i Yunus","Kur'ân'da adı geçen peygamberlerden biri olan Hz. Yunus'un soyu, Bünyamin (a.s.) vasıtasıyla Hz. Yakup'a ve onunla Hz. İbrahim'e dayanmaktadır; bk. Yunus (a.s.)"
"aleyhisselâm","Allah'ın selâmı onun üzerine olsun"
"kıssa","ibretli hikâye"
"zikr","anmak, bildirmek"
"mütebâki","geri kalan kısım"
"îcaz","vecizlik, az sözle çok mânâlar ifade etme"
"tayy","atlanmak, çıkarılmak"
"fehm","anlayış, kavrayış"
"ihlâl","bozmak, karıştırmak"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"mucizâne","mu'cizeli bir şekilde"
"îcaz","vecizlik, az sözle çok mânâlar ifade etme"
"îcaz","vecizlik, az sözle çok mânâlar ifade etme"
"acip","hayret verici, şaşırtıcı"
"kâfir","Allah'ı veya Allah'ın bildirdiği kesin şeylerden birini inkâr eden kimse"
"istikbal","gelecek"
"istikbal","gelecek"
"dehşetli","korkunç"
"inkılâbât","değişimler, dönüşümler"
"kâfir","Allah'ı veya Allah'ın bildirdiği kesin şeylerden birini inkâr eden kimse"
"elîm","elemli, acı veren"
"mühim","önemli"
"hâdisât","hadiseler, olaylar"
"nazar","dikkat"
"zikr","anılmak, belirtilmek"
"hâdisât","hadiseler, olaylar"
"selâset","sözün akıcı olma hali; ifadedeki âhenk, açıklık, kolaylık ve akıcılık"
"beyan","açıklama"
"ahmak","akılsız"
"suret","şekil, görüntü"
"feylesof","filozof, felsefeci"
"enâniyet","benlik, gurur"
"neşr","yayımlama"
"sed","engel koymak"
"teslim-i silâh","teslim olmak, yenilgiyi kabul etmek"
"İtminan-ı nefs","nefsin tam kanaatle inanması"
"medar","sebep, vesile"
"zulmet","karanlık"
"nur","ışık, aydınlık"
"Şuâ","ışık, parıltı"
"nefs","kişinin kendisi; insanı maddî zevk ve isteklere sevk eden kuvvet"
"basiret","görüş ve seziş"
"ŞUA","ışık, parıltı"
"nefs-i nadan","cahil nefis"
"Ehadiyet-i Zât-ı İlâhiye","Allah'ın Zâtının birliği"
